customer_id,order_id,purchase_date,product_id,product_category,quantity,unit_price,discount,total_order_value
acba62de,0894f78a,2024-05-28,book_51,Sci-Fi,4,34.45,0.11,122.64
073a2627,e38929a1,2024-02-03,book_96,Fiction,1,14.61,0.14,12.56
c47990b7,b64372a8,2024-08-15,book_98,Fantasy,3,31.36,0.12,82.79
7bbc14b0,9d2a3c46,2024-10-24,book_86,Fantasy,4,10.23,0.1,36.83
83c37709,01e3a257,2024-09-10,book_52,Non-Fiction,4,26.73,0.3,74.84
99888936,6c3639e9,2024-08-12,book_26,Sci-Fi,4,21.64,0.01,85.69
9f3a73a4,45979795,2024-05-29,book_89,Sci-Fi,2,30.36,0.25,45.54
32297a42,75222360,2024-05-15,book_59,Sci-Fi,4,16.42,0.28,47.29
7566f792,35148d71,2024-04-07,book_6,Educational,5,23.02,0.26,85.17
28f41006,35e81c08,2024-03-09,book_65,Educational,4,39.96,0.22,124.68
31103deb,b56decb1,2024-10-10,book_49,Sci-Fi,2,25.96,0.0,51.92
6aa10f15,fa85ad0f,2024-10-18,book_26,Romance,3,7.99,0.22,18.7
892fccfd,36d6c7cd,2024-09-13,book_17,Children,1,47.54,0.16,39.93
cd7aef69,7da0e4ef,2024-03-28,book_92,Non-Fiction,3,49.45,0.06,139.45
9dcf9d14,c1888bdb,2024-06-06,book_2,Fantasy,2,22.87,0.12,40.25
9ea16af1,0eb0ee83,2024-07-28,book_26,Educational,3,29.42,0.26,65.31
f02d9920,009d980a,2024-02-21,book_60,Romance,4,40.57,0.02,159.03
ecd5f433,04161238,2024-01-03,book_37,Fantasy,5,21.28,0.15,90.44
9da25fc6,a20e4c28,2024-09-04,book_45,Sci-Fi,3,40.61,0.07,113.3
11d19a71,6a4fd376,2024-03-06,book_82,Children,2,31.26,0.22,48.77
2246fea8,fe771f90,2024-03-03,book_93,Fiction,4,30.1,0.15,102.34
e60a1f94,25ff08b2,2024-06-19,book_80,Non-Fiction,3,9.4,0.13,24.53
90de59ae,e777f469,2024-10-17,book_32,Fiction,3,45.22,0.25,101.75
8d99ed33,1be52d9e,2024-01-03,book_75,Fantasy,3,42.59,0.07,118.83
9cb8be17,657a2a98,2024-09-10,book_28,Non-Fiction,4,10.62,0.06,39.93
dd53bda2,2ef872dd,2024-08-20,book_14,Children,5,34.82,0.08,160.17
11a99428,b3a5d9ea,2024-07-24,book_70,Sci-Fi,2,30.91,0.23,47.6
4cf0c701,7889c63f,2024-04-26,book_37,Non-Fiction,2,17.35,0.03,33.66
bfbbf336,4ec8ed07,2024-08-09,book_69,Fiction,1,18.89,0.04,18.13
f97e71be,22a32f44,2024-02-23,book_40,Children,4,20.7,0.25,62.1
2f6ba675,8833d33b,2024-01-15,book_21,Non-Fiction,5,35.02,0.22,136.58
15c399d7,d62469ac,2024-07-14,book_26,Fiction,4,16.59,0.1,59.72
5fe2f409,8cdaf54b,2024-01-17,book_2,Educational,3,33.95,0.19,82.5
95d88f0a,5295863f,2024-02-07,book_87,Sci-Fi,1,45.94,0.27,33.54
2ae89173,051e9ea1,2024-09-18,book_7,Sci-Fi,1,33.06,0.14,28.43
fa14dbb7,5ebe773f,2024-08-01,book_71,Non-Fiction,2,22.82,0.19,36.97
a716564f,7285e9ca,2024-03-09,book_24,Sci-Fi,5,9.17,0.27,33.47
99188f54,97524542,2024-09-29,book_9,Sci-Fi,3,14.27,0.05,40.67
2e6ee242,f7a78f30,2024-05-21,book_95,Fantasy,4,29.4,0.27,85.85
115625b5,6f7d84be,2024-01-27,book_30,Fantasy,3,27.86,0.13,72.71
99e2501f,5b666da5,2024-04-05,book_1,Romance,1,49.42,0.2,39.54
35fd5584,6bda3998,2024-03-05,book_22,Fiction,3,31.57,0.2,75.77
3a1865a1,364298a4,2024-07-21,book_86,Educational,1,36.68,0.06,34.48
dbd94d79,6a320154,2024-03-05,book_7,Fantasy,4,34.97,0.15,118.9
04ddbc81,ba614f10,2024-06-19,book_37,Non-Fiction,4,10.04,0.24,30.52
36fffe85,72a7e2da,2024-08-24,book_65,Romance,3,38.7,0.25,87.08
57e6d815,e1adb775,2024-05-18,book_22,Non-Fiction,3,6.69,0.25,15.05
e1e40ec5,cfd1ced7,2024-05-07,book_83,Educational,3,36.11,0.18,88.83
7d446d69,6450e0df,2024-01-26,book_31,Non-Fiction,3,43.42,0.05,123.75
f0b74068,080bc214,2024-08-31,book_96,Romance,2,14.13,0.26,20.91
ed67dea5,5804b2dd,2024-01-06,book_52,Fantasy,1,49.9,0.06,46.91
d50bf1d0,555748b9,2024-03-21,book_49,Fiction,3,34.91,0.06,98.45
9ca1a14c,becd6a63,2024-10-09,book_83,Romance,5,21.86,0.27,79.79
2a749a1f,ba6c22e3,2024-08-19,book_25,Romance,3,23.4,0.2,56.16
4c0b1614,e63b6a83,2024-07-22,book_4,Sci-Fi,2,47.09,0.02,92.3
f32ad578,560e8980,2024-02-07,book_48,Romance,1,46.81,0.23,36.04
a9942ea4,c32bb38f,2024-08-20,book_50,Children,1,8.59,0.17,7.13
012a14a2,9a48e863,2024-06-17,book_76,Children,5,17.04,0.03,82.64
33eb3e3f,0317777a,2024-01-06,book_53,Educational,2,47.51,0.08,87.42
4e2e4c15,70896ec0,2024-02-15,book_79,Children,4,33.87,0.16,113.8
618b89de,44344578,2024-03-27,book_79,Fiction,3,47.02,0.15,119.9
9e182a13,83dfe304,2024-09-17,book_22,Non-Fiction,1,15.88,0.24,12.07
9469b067,708b37c5,2024-07-19,book_85,Fantasy,2,20.88,0.24,31.74
b7c6ddfb,0ceba834,2024-08-04,book_21,Educational,1,8.5,0.21,6.71
9c42901a,0399658d,2024-07-29,book_53,Educational,4,28.64,0.2,91.65
eca4b4ae,ab17441c,2024-05-07,book_25,Fiction,4,33.85,0.02,132.69
93a2638b,6736c096,2024-01-30,book_66,Children,4,35.67,0.18,117.0
0f08aac5,ad2d04ee,2024-01-02,book_83,Fantasy,4,39.63,0.25,118.89
5b64c6b0,797106e0,2024-06-18,book_65,Romance,2,38.52,0.29,54.7
7fcb73d2,840d1669,2024-01-22,book_27,Sci-Fi,4,30.89,0.12,108.73
17f464c4,88bc2129,2024-09-05,book_47,Fantasy,2,19.95,0.02,39.1
6a1fff8a,28564a7b,2024-10-29,book_74,Fantasy,2,32.27,0.03,62.6
8964f0e4,d2d60b4d,2024-09-12,book_60,Fantasy,4,27.24,0.04,104.6
3251e12b,8645be1d,2024-03-02,book_95,Fiction,5,28.98,0.04,139.1
83edd2d8,030500b9,2024-06-04,book_35,Sci-Fi,4,19.27,0.27,56.27
642eede7,453db085,2024-06-25,book_42,Fantasy,4,16.85,0.07,62.68
5e531c0d,822fdd3a,2024-07-13,book_94,Fiction,4,27.27,0.11,97.08
45858af8,eaa847b2,2024-06-25,book_27,Romance,1,29.1,0.01,28.81
57a1b7e1,af8fc528,2024-07-15,book_24,Fiction,2,6.44,0.02,12.62
bbf5477f,e63410bd,2024-03-19,book_26,Educational,5,20.24,0.25,75.9
757cb0c0,0f4432d1,2024-07-28,book_87,Educational,2,5.96,0.07,11.09
0b0296e3,94427771,2024-10-12,book_38,Non-Fiction,1,30.16,0.17,25.03
adf42244,56a830ef,2024-08-18,book_47,Fiction,2,35.31,0.14,60.73
db7c5b27,d9f1573b,2024-10-25,book_30,Sci-Fi,2,31.55,0.02,61.84
f43f984a,bacff1ca,2024-08-23,book_65,Romance,1,49.89,0.1,44.9
efe9a2d8,7fb6d9c1,2024-03-22,book_31,Non-Fiction,2,31.29,0.03,60.7
e1b1eb95,d6c722ac,2024-02-13,book_40,Fantasy,1,36.59,0.14,31.47
a11ade7a,ebd2e02d,2024-05-06,book_75,Children,5,39.66,0.07,184.42
34e73b0d,97437968,2024-04-26,book_14,Non-Fiction,2,19.89,0.25,29.84
4351a4c4,d29e9aee,2024-02-18,book_100,Children,5,29.78,0.17,123.59
3493b80e,18b86b94,2024-05-27,book_54,Fantasy,4,34.3,0.2,109.76
d5443c0b,b7b46a61,2024-10-18,book_94,Educational,2,43.9,0.1,79.02
5eef54ff,34798804,2024-05-06,book_32,Fantasy,4,15.55,0.03,60.33
feda28d8,a53ae11e,2024-08-23,book_2,Fiction,4,30.33,0.17,100.7
92f873df,fe2734cc,2024-10-19,book_27,Fantasy,2,5.19,0.09,9.45
4c9693df,200bdba9,2024-05-14,book_64,Sci-Fi,5,29.39,0.2,117.56
7b187a62,a9dcb15b,2024-07-03,book_41,Children,2,18.46,0.06,34.7
5536ac50,61c49a9c,2024-07-15,book_72,Romance,2,7.92,0.16,13.31
a89d447f,f5dd03bf,2024-01-26,book_59,Fiction,2,8.74,0.29,12.41
1b876923,c5e044cc,2024-03-20,book_44,Children,3,21.78,0.24,49.66
78d99bc7,cdf606cc,2024-07-12,book_88,Fiction,2,39.98,0.26,59.17
5b1af765,6f27a394,2024-04-05,book_4,Non-Fiction,4,48.1,0.26,142.38
3930e427,dde0e4a3,2024-03-29,book_100,Educational,3,33.74,0.21,79.96
2ec8a93d,2a55bc63,2024-09-02,book_15,Sci-Fi,5,43.64,0.29,154.92
ebc71ed5,d89dfe88,2024-05-02,book_67,Educational,1,49.62,0.02,48.63
7ef08bdb,22c5579a,2024-01-28,book_57,Educational,2,31.97,0.1,57.55
a8492e67,c2bd30f5,2024-09-28,book_52,Non-Fiction,2,39.09,0.3,54.73
5a3df69c,b8c17835,2024-10-30,book_50,Children,3,13.93,0.11,37.19
79bc3d3f,714f903f,2024-10-19,book_7,Fiction,1,14.0,0.25,10.5
872fcb9f,58f26876,2024-03-15,book_10,Children,2,11.08,0.28,15.96
22a1032b,7213cb9a,2024-01-30,book_85,Fantasy,1,5.05,0.02,4.95
6ddcd86d,187c07dc,2024-10-30,book_79,Romance,1,21.0,0.28,15.12
bc765ff0,9da1d977,2024-07-11,book_18,Fiction,2,17.91,0.08,32.95
ff500536,b53b6d8c,2024-03-03,book_91,Sci-Fi,5,7.96,0.09,36.22
8d1108da,c90c2b34,2024-07-07,book_95,Romance,2,32.02,0.09,58.28
83a18d9f,d0b8fd17,2024-10-29,book_12,Fantasy,3,46.17,0.06,130.2
585cd8e8,de708d0c,2024-03-06,book_34,Sci-Fi,3,14.29,0.06,40.3
aacae121,3520e052,2024-05-27,book_8,Non-Fiction,5,23.03,0.26,85.21
7d46edf9,879206fe,2024-04-30,book_82,Fantasy,1,20.78,0.26,15.38
413ca026,9027bbcb,2024-01-10,book_60,Children,3,46.46,0.17,115.69
c492fc4b,8faebdf7,2024-09-03,book_38,Fiction,4,33.05,0.01,130.88
f9ce2821,fa925e99,2024-01-26,book_52,Educational,3,13.72,0.29,29.22
3cd198ca,e6e3ac3a,2024-10-06,book_9,Sci-Fi,2,48.56,0.05,92.26
87f17580,8699f018,2024-05-18,book_3,Sci-Fi,4,30.63,0.23,94.34
8d4af728,17f380ab,2024-11-01,book_60,Sci-Fi,1,47.3,0.09,43.04
b3efa747,78f78dc3,2024-07-02,book_14,Sci-Fi,5,41.05,0.27,149.83
bd05d9fa,1b1b77cb,2024-11-01,book_17,Educational,2,18.51,0.19,29.99
fad52f7c,e67d556e,2024-09-25,book_53,Fiction,4,34.2,0.17,113.54
ba1bef5e,13d927a1,2024-02-05,book_14,Sci-Fi,5,26.68,0.11,118.73
6e1013e6,b1aec46d,2024-10-06,book_72,Sci-Fi,4,37.81,0.28,108.89
644a93d8,85087709,2024-05-24,book_77,Romance,4,21.96,0.25,65.88
4efe94d5,cf9107c9,2024-07-20,book_37,Educational,5,17.77,0.21,70.19
3d4b33ce,13868876,2024-06-06,book_54,Children,4,49.34,0.15,167.76
a557921c,c74ac259,2024-06-23,book_18,Fantasy,3,7.24,0.19,17.59
adfb1ef5,816cf7b6,2024-10-25,book_88,Fiction,5,28.23,0.29,100.22
c92fa17e,ab946e0f,2024-09-18,book_96,Educational,1,8.38,0.06,7.88
f31b9aae,2e205920,2024-10-09,book_98,Sci-Fi,5,44.11,0.29,156.59
a59a89f4,12dd5432,2024-02-24,book_34,Fiction,5,12.9,0.17,53.53
434d2140,44936050,2024-09-30,book_81,Sci-Fi,3,6.55,0.1,17.68
76418525,82e6389f,2024-01-23,book_51,Romance,4,5.65,0.26,16.72
3a496002,ee0206e0,2024-01-24,book_95,Fiction,5,31.52,0.17,130.81
305d6396,adcb86e7,2024-04-12,book_66,Romance,3,42.88,0.16,108.06
8af3a393,d299b5dd,2024-06-03,book_6,Romance,1,48.68,0.08,44.79
721fe2f1,fbccaa79,2024-03-26,book_74,Sci-Fi,5,37.55,0.22,146.44
3c04d483,33187f91,2024-10-17,book_8,Children,4,36.44,0.16,122.44
00017878,9b6cb097,2024-01-16,book_20,Non-Fiction,2,13.87,0.26,20.53
7615c812,5988c3bb,2024-06-20,book_73,Children,1,16.91,0.16,14.2
8a9dac83,a5176c55,2024-07-18,book_36,Romance,2,22.58,0.26,33.42
a967c0f2,f547c206,2024-06-13,book_58,Non-Fiction,3,24.31,0.04,70.01
962903a6,a7d4dfae,2024-06-28,book_34,Sci-Fi,4,20.05,0.3,56.14
d8f31b6e,03fec953,2024-06-27,book_20,Sci-Fi,1,28.07,0.12,24.7
e2270b8d,a1cc6956,2024-09-06,book_67,Fiction,2,42.78,0.29,60.75
642e17f1,60572b38,2024-09-27,book_28,Children,1,28.3,0.09,25.75
6a900856,388a4549,2024-07-27,book_75,Fiction,1,43.51,0.18,35.68
0de605b3,d8003cea,2024-01-03,book_60,Educational,3,16.73,0.2,40.15
27dde6dd,6922a0f8,2024-08-31,book_66,Sci-Fi,3,34.7,0.04,99.94
805f9792,524ae274,2024-08-07,book_56,Romance,4,13.6,0.13,47.33
5e8dbcec,599137eb,2024-10-09,book_66,Children,2,15.87,0.27,23.17
15b0c1a2,e8b8c030,2024-05-27,book_95,Romance,2,10.04,0.02,19.68
9582ca9a,ddc693c0,2024-10-02,book_83,Children,5,16.07,0.26,59.46
3b9d2524,74c5fe5a,2024-08-13,book_86,Romance,4,46.55,0.01,184.34
9df97839,c6f904e5,2024-02-17,book_53,Sci-Fi,5,41.61,0.21,164.36
2fd872e0,880a24f8,2024-09-21,book_99,Non-Fiction,3,35.22,0.25,79.25
c1806455,ddeba7af,2024-01-10,book_11,Fiction,2,18.88,0.28,27.19
37b12195,746fdfea,2024-06-04,book_87,Fiction,2,35.93,0.17,59.64
ded80074,8c0e68a2,2024-06-02,book_40,Sci-Fi,4,23.22,0.2,74.3
ec0eae18,f72f9f59,2024-08-05,book_97,Educational,5,40.24,0.3,140.84
004d99ec,b2626dfb,2024-09-11,book_96,Sci-Fi,1,28.47,0.24,21.64
9d2796e2,dd57cdc6,2024-10-28,book_76,Educational,2,15.38,0.23,23.69
082f63e4,f60c3e72,2024-10-15,book_62,Non-Fiction,1,24.4,0.09,22.2
5e6e8729,fa359d07,2024-02-04,book_21,Children,4,21.57,0.2,69.02
9d9ba97c,664c1a07,2024-05-28,book_86,Non-Fiction,1,17.03,0.04,16.35
5d0f6cbd,3662b40b,2024-07-30,book_66,Educational,2,23.23,0.24,35.31
f553874a,eb86b028,2024-01-03,book_56,Romance,3,40.61,0.03,118.18
b55923fb,12de51bc,2024-01-05,book_83,Non-Fiction,3,27.76,0.2,66.62
eaa16073,ef5cc10c,2024-04-18,book_22,Romance,2,35.64,0.13,62.01
69aacb41,f27cf039,2024-06-16,book_18,Fiction,4,28.34,0.02,111.09
12dc9b8b,d178ec60,2024-03-20,book_55,Sci-Fi,4,38.11,0.19,123.48
c6243ee8,a484777d,2024-10-11,book_18,Educational,5,45.65,0.1,205.43
11dbce72,e3e7df54,2024-01-11,book_53,Romance,1,14.48,0.23,11.15
7fb6eb28,8d7e818a,2024-08-04,book_50,Fantasy,3,15.32,0.21,36.31
a0138f12,1c5e7352,2024-08-20,book_77,Non-Fiction,1,45.44,0.03,44.08
af732f32,276ae5ce,2024-01-13,book_3,Non-Fiction,3,35.12,0.2,84.29
c551530e,db2ef843,2024-01-11,book_29,Children,4,24.49,0.24,74.45
d5ee83cd,437ce628,2024-09-14,book_83,Educational,2,21.82,0.11,38.84
9a3df50d,58b4ef8f,2024-09-05,book_22,Fantasy,5,16.08,0.05,76.38
61a9683b,86050bc1,2024-03-24,book_9,Romance,2,41.38,0.19,67.04
1f56b0cd,ff7af4d9,2024-07-30,book_97,Fantasy,3,36.65,0.09,100.05
f573acbb,221afd29,2024-05-31,book_44,Non-Fiction,4,42.48,0.13,147.83
973cff71,11f0f804,2024-02-27,book_6,Educational,5,18.5,0.02,90.65
5e2ca567,bf721313,2024-09-16,book_86,Sci-Fi,3,47.58,0.25,107.06
1fc19677,9496c682,2024-08-27,book_15,Fantasy,5,17.63,0.03,85.51
c9500ede,815be5e9,2024-07-28,book_25,Educational,3,29.96,0.19,72.8
8ec4c3b2,7b260005,2024-08-01,book_79,Non-Fiction,4,46.25,0.16,155.4
2ce8e168,c00a6673,2024-03-29,book_9,Fantasy,4,16.83,0.28,48.47
31d732cf,7fb672b7,2024-09-23,book_70,Children,2,18.62,0.1,33.52
e2b8daed,9ccd5d7b,2024-06-26,book_29,Non-Fiction,3,34.66,0.09,94.62
75ac28c7,53e45c8a,2024-04-30,book_41,Fantasy,4,29.4,0.19,95.26
ff0f1d9f,d88a6072,2024-02-26,book_30,Educational,3,27.48,0.17,68.43
8b7ab9f6,9f15fefe,2024-09-16,book_85,Educational,4,26.89,0.07,100.03
9c8a733c,ad9dcf3f,2024-09-21,book_34,Children,3,16.46,0.21,39.01
1f034c48,4a2a4e66,2024-09-16,book_83,Sci-Fi,5,35.87,0.06,168.59
b7af00de,7015ef23,2024-02-04,book_92,Educational,1,24.77,0.09,22.54
3a736518,f534d49b,2024-08-27,book_82,Romance,3,18.28,0.11,48.81
1decfc43,13e53bb8,2024-02-25,book_37,Children,1,10.9,0.06,10.25
99e12bc5,7d79bf3f,2024-08-15,book_26,Children,3,17.25,0.29,36.74
e10339e2,f4dd4d89,2024-02-21,book_27,Children,4,47.94,0.03,186.01
3438861b,149b295a,2024-10-28,book_41,Non-Fiction,3,12.43,0.02,36.54
791322aa,2cda90da,2024-01-04,book_68,Sci-Fi,1,49.93,0.1,44.94
c4fcf6de,f199bce1,2024-07-24,book_33,Fiction,5,44.29,0.27,161.66
903f4c3a,a42ce710,2024-09-13,book_51,Fantasy,1,21.03,0.06,19.77
e04c000f,6d1bff44,2024-01-03,book_65,Fiction,5,6.1,0.15,25.93
3464f5e5,e147dfa2,2024-07-09,book_71,Non-Fiction,3,5.31,0.21,12.58
a182120a,bd069b2b,2024-03-16,book_13,Educational,4,49.88,0.19,161.61
fb771425,849b1efa,2024-02-11,book_92,Non-Fiction,3,26.97,0.28,58.26
c01ed6e2,559b9480,2024-05-20,book_39,Romance,1,10.47,0.17,8.69
a0b067a4,356cbc8e,2024-06-30,book_76,Fantasy,3,20.48,0.21,48.54
7d5fdf3a,32efe077,2024-01-13,book_85,Fantasy,5,37.19,0.12,163.64
a3753a75,62f128d1,2024-04-04,book_69,Non-Fiction,3,6.86,0.27,15.02
b0974c35,05e9b722,2024-10-24,book_94,Fantasy,3,49.31,0.27,107.99
78415734,88c53a80,2024-09-16,book_62,Fiction,1,36.89,0.14,31.73
9ca7a155,06e3b605,2024-02-18,book_32,Educational,1,11.21,0.07,10.43
e6103dbe,882271e9,2024-03-26,book_31,Children,5,47.17,0.3,165.09
1d3e425e,08694bd5,2024-07-22,book_16,Sci-Fi,1,33.34,0.11,29.67
2a5c5464,849b2520,2024-09-11,book_50,Romance,2,22.88,0.04,43.93
1469a4f5,5248cea2,2024-10-18,book_32,Fantasy,1,15.44,0.14,13.28
7d6052db,650847b5,2024-06-27,book_62,Educational,3,24.09,0.24,54.93
0e95e98e,d522d141,2024-04-13,book_2,Romance,1,24.14,0.1,21.73
8a28c822,6490cebb,2024-04-01,book_67,Fantasy,3,31.27,0.29,66.61
a7341c1c,b53aad77,2024-07-31,book_29,Fantasy,1,49.59,0.26,36.7
df98a164,6664e1ea,2024-01-27,book_63,Children,4,8.11,0.11,28.87
80f03e36,74310137,2024-07-22,book_61,Sci-Fi,4,22.51,0.26,66.63
dff863ab,0ae1f2d5,2024-08-11,book_39,Non-Fiction,2,39.85,0.08,73.32
831a8b2f,d64d3439,2024-07-08,book_61,Sci-Fi,1,36.23,0.07,33.69
65c9714c,fe83b5d6,2024-06-15,book_3,Sci-Fi,3,7.6,0.28,16.42
9a671d9e,04c348e5,2024-04-05,book_36,Educational,3,45.05,0.06,127.04
c5598b1f,81ccaf12,2024-06-10,book_38,Sci-Fi,5,18.45,0.28,66.42
85da53d5,a5da882e,2024-02-24,book_71,Fiction,5,28.73,0.24,109.17
72301dd0,663113da,2024-04-25,book_40,Children,1,49.21,0.19,39.86
b5465599,1e51643d,2024-06-12,book_8,Children,2,38.12,0.21,60.23
6cfec461,3cec33d7,2024-02-12,book_25,Sci-Fi,4,25.79,0.22,80.46
b0993a80,bb1ffa52,2024-06-18,book_87,Non-Fiction,1,42.18,0.16,35.43
ced0a2a1,8b6ec747,2024-10-27,book_9,Romance,3,34.34,0.07,95.81
57cd33a7,d9920a99,2024-02-17,book_73,Educational,3,5.73,0.07,15.99
89f73998,1c845e2c,2024-03-22,book_94,Children,4,8.34,0.28,24.02
1729a667,6cace7f7,2024-06-02,book_34,Fiction,2,30.61,0.14,52.65
686058e4,0cea56a2,2024-03-22,book_46,Sci-Fi,1,26.59,0.06,24.99
d5857432,22ab7075,2024-03-26,book_33,Fiction,2,43.34,0.08,79.75
1ba748b5,77b8302b,2024-07-20,book_43,Educational,3,46.93,0.22,109.82
51da924e,9444f72b,2024-06-25,book_74,Romance,5,27.11,0.29,96.24
12671856,695715f5,2024-06-13,book_34,Fiction,3,49.68,0.12,131.16
bbb63750,90ff55c8,2024-03-02,book_17,Sci-Fi,1,36.86,0.26,27.28
41f91edb,79df10db,2024-04-16,book_13,Educational,3,5.26,0.1,14.2
40200964,93db931a,2024-09-25,book_58,Non-Fiction,3,15.42,0.2,37.01
a9bc09ee,bffea099,2024-06-17,book_37,Non-Fiction,1,43.85,0.08,40.34
3b124726,dc277399,2024-08-31,book_12,Educational,4,11.21,0.09,40.8
5cd85337,c2a55ec9,2024-09-16,book_15,Sci-Fi,3,41.02,0.15,104.6
33e91ad3,cbd41e82,2024-09-30,book_99,Fantasy,2,42.85,0.26,63.42
eb4db76a,53df12ec,2024-04-13,book_36,Fantasy,2,47.45,0.21,74.97
c2a24abc,20d6bcc5,2024-07-16,book_82,Fantasy,1,32.04,0.1,28.84
91b1b322,3b3e0275,2024-04-17,book_41,Sci-Fi,4,17.34,0.25,52.02
0dc374c7,b7f5c0c6,2024-09-03,book_56,Children,1,17.5,0.02,17.15
cce65255,39a1e4b1,2024-10-21,book_69,Fantasy,3,9.92,0.3,20.83
1cbf2e62,a1393d22,2024-08-10,book_67,Sci-Fi,4,34.74,0.3,97.27
7c3d5928,4e00ccba,2024-06-15,book_38,Romance,3,40.82,0.08,112.66
0e17ed0b,001de542,2024-10-19,book_54,Fiction,3,31.05,0.02,91.29
858f5610,f6a53400,2024-10-19,book_85,Romance,4,14.41,0.19,46.69
136dafbc,0801d1b9,2024-05-01,book_64,Fantasy,3,42.98,0.2,103.15
5ef9379a,2f0ea582,2024-09-01,book_25,Children,5,6.31,0.24,23.98
ef4e875d,b96be15a,2024-03-18,book_45,Children,1,27.66,0.17,22.96
d3a928bb,cde8ca3e,2024-01-15,book_1,Non-Fiction,3,20.37,0.29,43.39
06caba0c,cbb9d9bc,2024-08-20,book_100,Fantasy,4,42.85,0.12,150.83
86cc0826,a74f362a,2024-10-21,book_21,Fiction,1,16.9,0.15,14.36
8484b2a1,bb11f19d,2024-03-13,book_89,Romance,3,28.3,0.1,76.41
151816e6,e2bd5b7d,2024-03-25,book_35,Fiction,4,46.92,0.19,152.02
4fbb1410,29816d7d,2024-06-02,book_47,Fantasy,4,44.62,0.14,153.49
e4609dae,ce674946,2024-04-29,book_79,Sci-Fi,4,28.94,0.25,86.82
55340dc5,a18c403e,2024-06-21,book_37,Educational,5,45.95,0.08,211.37
20804472,d3eb294e,2024-05-12,book_86,Sci-Fi,3,36.87,0.07,102.87
328f7bb4,e7c555c0,2024-10-13,book_19,Sci-Fi,1,14.73,0.28,10.61
2e8a96d2,72a8837f,2024-10-04,book_31,Children,4,46.15,0.14,158.76
18e1fa79,d996ed8d,2024-06-03,book_29,Romance,4,49.83,0.05,189.35
5ca7a186,25e24095,2024-01-23,book_67,Fantasy,1,17.14,0.26,12.68
8ea37480,53e8c913,2024-04-07,book_14,Sci-Fi,4,41.88,0.2,134.02
eb84c252,df3c1a3c,2024-02-03,book_83,Educational,2,42.07,0.01,83.3
7401f863,b3ba5298,2024-02-22,book_98,Educational,4,35.09,0.22,109.48
6a40b342,241799c4,2024-04-08,book_96,Educational,5,26.89,0.3,94.11
fb0ff43b,d0b2db0d,2024-07-21,book_46,Fantasy,3,23.74,0.07,66.23
205a1aae,5d58b7c6,2024-01-11,book_91,Children,5,18.48,0.04,88.7
a4eea134,5be17660,2024-05-18,book_75,Fantasy,3,26.51,0.24,60.44
ab8b41fd,7b51919f,2024-07-18,book_20,Fiction,5,44.65,0.01,221.02
a2eef20b,9a348138,2024-01-14,book_44,Non-Fiction,4,41.43,0.28,119.32
4744d49b,ced748fd,2024-07-28,book_15,Educational,1,41.27,0.27,30.13
241892a4,04775788,2024-01-13,book_52,Sci-Fi,4,24.43,0.0,97.72
0e2cc8c4,2e8b8eb4,2024-05-22,book_45,Fiction,5,26.24,0.1,118.08
72af9aff,10e3825f,2024-03-18,book_90,Fiction,2,14.63,0.1,26.33
f613aced,4585e333,2024-03-08,book_71,Sci-Fi,3,10.14,0.15,25.86
0bd7d3d2,32f53150,2024-09-23,book_39,Fiction,5,26.52,0.08,121.99
06c606e5,225b94e4,2024-08-25,book_9,Sci-Fi,5,27.52,0.02,134.85
376ccd85,e79cec37,2024-08-31,book_45,Fiction,5,43.74,0.21,172.77
60f84980,64891db6,2024-08-01,book_64,Sci-Fi,1,21.41,0.27,15.63
5bb67ca8,49264cab,2024-07-30,book_13,Romance,2,7.85,0.11,13.97
2205f12a,d5c49262,2024-04-17,book_25,Children,1,16.54,0.11,14.72
893e5b35,f67efe27,2024-06-12,book_76,Romance,4,22.65,0.04,86.98
7f7e71ef,e5f5c89c,2024-03-29,book_3,Sci-Fi,5,5.67,0.27,20.7
ca1fa26c,87aa7833,2024-05-16,book_44,Children,3,37.98,0.04,109.38
1f34d69f,2d6ebd6e,2024-05-08,book_36,Non-Fiction,4,18.37,0.18,60.25
c257c6f1,a06d3f62,2024-08-03,book_63,Romance,2,11.66,0.28,16.79
4e4599cf,63df879c,2024-09-15,book_14,Non-Fiction,4,15.63,0.23,48.14
f5278e59,e20a5153,2024-08-01,book_68,Fiction,2,19.02,0.14,32.71
73d500ec,74bfbf56,2024-02-20,book_24,Non-Fiction,1,28.79,0.0,28.79
fc593399,74e6bc56,2024-03-18,book_6,Educational,4,46.44,0.27,135.6
cc3f2442,8e0827ef,2024-05-28,book_79,Romance,4,26.15,0.21,82.63
8c8d7758,b71314ef,2024-07-08,book_59,Fantasy,5,12.92,0.09,58.79
c454ff13,8378ed57,2024-08-29,book_55,Romance,5,39.89,0.22,155.57
a4fdcd8b,e826d78a,2024-05-10,book_16,Non-Fiction,4,23.13,0.11,82.34
e3e21ab7,289e35f1,2024-02-03,book_54,Non-Fiction,3,45.72,0.19,111.1
bed69d56,9b57f3b7,2024-06-25,book_79,Fiction,1,7.7,0.01,7.62
7bdc13a0,a8593061,2024-06-13,book_87,Fiction,1,23.77,0.01,23.53
ae642c97,3ce30c37,2024-03-22,book_53,Children,3,18.48,0.09,50.45
8e77294d,ddb4cd06,2024-09-08,book_50,Romance,3,36.66,0.28,79.19
